Distance (km),Fuel Type,Duration (min),Base Fare (₹),Traffic Conditions,Weather,Time of Day,Day,Demand/Supply Ratio,Surge Multiplier,Traffic/Delay (min),Driver Availability,Fuel Price (₹/km),Final Price (₹)
12,CNG,16,50,Moderate,Rainy,Off-peak,Wed,1.4041157953689367,1.450757123786163,12,High,2.8,235.4807827621496
43,Diesel,57,50,Light,Clear,Off-peak,Wed,2.905024004136993,1.191118488947719,1,Low,3.2,1043.6047051328155
23,Diesel,21,50,Light,Snowy,Peak,Tue,2.515011024957786,1.7839702983265708,5,Low,3.2,742.9983427817051
27,EV,22,50,Light,Rainy,Peak,Tue,1.490364594550877,1.0898325060890435,6,Low,1.0,196.53398150895737
45,Petrol,44,50,Heavy,Rainy,Peak,Mon,1.5852662214315478,1.5334506644676487,3,High,4.5,827.7308275784969
37,EV,28,50,Light,Stormy,Peak,Fri,1.545542118989098,1.0063055633625648,13,High,1.0,222.4061314832352
6,Petrol,12,50,Light,Snowy,Peak,Wed,1.4398857875217566,1.4716150081264203,4,Low,4.5,214.01471102539963
1,Diesel,41,50,Heavy,Clear,Off-peak,Sun,1.491807187398316,1.8968051069233303,4,High,3.2,382.57104486459787
6,Petrol,60,50,Light,Rainy,Peak,Sat,2.201200827371655,1.9302577085940076,9,High,4.5,837.0303184439358
50,Diesel,45,50,Heavy,Stormy,Off-peak,Sat,2.310472337881637,1.1631559496082367,10,Medium,3.2,806.2318938636835
22,EV,34,50,Heavy,Rainy,Off-peak,Thu,1.422901023174622,1.6200622927050672,11,Medium,1.0,322.72636114553296
41,CNG,24,50,Moderate,Clear,Off-peak,Sat,2.6953723092940938,1.0554995952838686,15,Medium,2.8,605.4084204043231
24,CNG,56,50,Light,Rainy,Off-peak,Sun,2.5350106035083955,1.6805772922672624,5,Low,2.8,976.4564638552454
25,CNG,27,50,Heavy,Stormy,Peak,Sat,1.9784007734262559,1.7668479620506636,9,High,2.8,608.2228071886889
15,Petrol,41,50,Moderate,Clear,Peak,Wed,1.2969622329912966,1.4580535188728638,6,Medium,4.5,377.26254935780435
26,CNG,14,50,Heavy,Snowy,Peak,Sun,1.7973844455803007,1.4253865095340825,3,High,2.8,386.34470520942483
8,Petrol,37,50,Light,Stormy,Off-peak,Tue,1.7687894066302035,1.549346288818124,8,Low,4.5,438.47476845813077
24,CNG,28,50,Moderate,Clear,Peak,Sun,2.802114674257991,1.293225848885167,11,Low,2.8,627.6364666199793
48,Petrol,40,50,Heavy,Rainy,Off-peak,Sun,2.7266010309993156,1.4811636494036724,14,High,4.5,1397.3356474057957
38,Petrol,60,50,Moderate,Stormy,Peak,Wed,1.0722892268977429,1.8705772426851035,3,High,4.5,683.9777404652605
6,Diesel,20,50,Light,Clear,Peak,Sat,1.0108388710914458,1.1114255340107326,15,Medium,3.2,122.68315682549651
35,Diesel,54,50,Heavy,Clear,Off-peak,Thu,2.5459481580250634,1.5500365228070132,7,Low,3.2,1065.5044101302642
42,EV,32,50,Light,Stormy,Off-peak,Wed,1.223960207356712,1.317118138699723,9,Low,1.0,251.48762966436712
1,Diesel,16,50,Heavy,Clear,Peak,Wed,1.4014756331520641,1.760953981980617,7,Medium,3.2,210.26798505144396
46,Petrol,24,50,Moderate,Clear,Off-peak,Thu,2.892246604498337,1.3366638110110385,13,High,4.5,1179.1182174695073
36,Diesel,51,50,Light,Rainy,Peak,Tue,1.7221507020593194,1.795748369138071,13,Medium,3.2,826.3291768699394
12,Diesel,22,50,Moderate,Snowy,Peak,Wed,2.678574866774058,1.3968088633040572,5,Low,3.2,495.3689220171939
38,Diesel,41,50,Heavy,Snowy,Off-peak,Sat,1.3293141550599183,1.6187631467344203,2,Medium,3.2,545.7078323135664
11,Petrol,30,50,Heavy,Stormy,Off-peak,Tue,2.3602901868312465,1.700235936669493,6,High,4.5,640.0815063607046
12,Petrol,50,50,Light,Stormy,Peak,Thu,2.254495423732621,1.321002176252513,14,Low,4.5,607.5514456648333
42,EV,60,50,Light,Clear,Peak,Wed,2.4709540540662265,1.419332014935884,9,High,1.0,743.5060896308233
50,Diesel,11,50,Heavy,Snowy,Peak,Wed,1.5835654952690408,1.8430845363277988,7,Medium,3.2,677.1256577694928
39,Diesel,47,50,Moderate,Rainy,Peak,Fri,1.2739652639960202,1.4418487933215787,5,Low,3.2,493.7493868947409
7,Petrol,51,50,Heavy,Rainy,Peak,Mon,1.1525276503652648,1.4683858643773702,3,Low,4.5,310.5471994034269
11,EV,25,50,Moderate,Snowy,Peak,Sun,2.3625388889697954,1.5843143168308194,4,Low,1.0,415.47346463095107
36,EV,47,50,Light,Stormy,Off-peak,Thu,2.325716497160615,1.7815651017260228,14,High,1.0,745.8147626129711
31,Petrol,36,50,Moderate,Snowy,Off-peak,Sat,1.035018028893752,1.0704835784722153,14,Low,4.5,289.7341035769252
33,Diesel,11,50,Heavy,Stormy,Peak,Tue,2.198577968538266,1.5983615585003448,1,High,3.2,624.1081574700565
13,EV,57,50,Moderate,Rainy,Off-peak,Thu,1.2897233548629874,1.8647415032724537,7,High,1.0,425.68511815684553
18,EV,27,50,Light,Clear,Peak,Fri,1.0794022539420092,1.3371232935103492,14,Medium,1.0,176.0818554112389
41,Diesel,24,50,Moderate,Clear,Peak,Sat,2.0352384282802722,1.6840254697246095,3,Low,3.2,785.5585558626913
24,EV,24,50,Heavy,Rainy,Peak,Thu,1.4517990509035175,1.2576661424770756,3,Medium,1.0,222.75717846420818
9,Diesel,36,50,Heavy,Snowy,Off-peak,Mon,2.0765890905224236,1.1083455277945469,10,Low,3.2,347.07799731735906
31,EV,30,50,Moderate,Snowy,Off-peak,Sat,2.4342753668212795,1.1721994409311325,12,Low,1.0,402.3373275925067
41,EV,40,50,Heavy,Snowy,Peak,Sun,2.8516789456358587,1.7218349127480432,11,Low,1.0,839.6305830210839
10,Petrol,28,50,Light,Snowy,Off-peak,Thu,1.6833205540608462,1.5904089050510541,11,Medium,4.5,404.2523678843105
2,EV,5,50,Moderate,Snowy,Off-peak,Tue,1.8452369515652147,1.1949330114465815,1,Low,1.0,136.70594193671258
38,Diesel,57,50,Moderate,Stormy,Peak,Sat,1.327226659213099,1.0355158731548524,7,Low,3.2,392.5184363372269
15,EV,32,50,Moderate,Snowy,Off-peak,Tue,2.4430919194605454,1.8276353799171505,15,Medium,1.0,575.9954784630575
3,Petrol,30,50,Heavy,Snowy,Peak,Mon,2.646039660231309,1.7008407450649377,15,Low,4.5,555.8107702966305
43,EV,38,50,Moderate,Snowy,Peak,Fri,2.4082819799749844,1.4514397178042089,2,Low,1.0,590.7354638419271
31,CNG,30,50,Moderate,Clear,Peak,Sat,1.885494943430657,1.2062190146103704,3,High,2.8,447.58614701485584
6,Diesel,40,50,Moderate,Clear,Off-peak,Sun,2.120202894239167,1.9656172945107109,12,Medium,3.2,621.792115536795
3,CNG,9,50,Moderate,Snowy,Off-peak,Wed,1.4399313611704618,1.377486588599819,0,Low,2.8,151.53834098266773
11,Petrol,60,50,Light,Snowy,Off-peak,Wed,2.4707853481210784,1.9267917533448196,11,High,4.5,1044.9711988533563
15,CNG,6,50,Heavy,Stormy,Peak,Mon,2.322693180089474,1.2222788309132604,3,Medium,2.8,295.2537852919164
45,EV,36,50,Light,Clear,Off-peak,Sun,2.84971964091524,1.88496569975986,3,Medium,1.0,897.0611707685543
28,Diesel,38,50,Moderate,Rainy,Off-peak,Mon,2.1353039926486335,1.5435976119443318,6,Low,3.2,710.6284110092366
10,CNG,54,50,Heavy,Clear,Peak,Tue,2.4985948604529753,1.9437734752284999,15,High,2.8,903.3466492068793
38,EV,34,50,Moderate,Snowy,Peak,Mon,2.0012747569263074,1.1238611646615442,7,Low,1.0,350.868176743804
47,CNG,28,50,Light,Clear,Peak,Sun,2.6704773731391773,1.9909193212879348,0,High,2.8,1263.249107820621
50,EV,32,50,Moderate,Snowy,Peak,Tue,2.1866390997317793,1.2027181401947546,15,High,1.0,431.3053238542723
50,EV,50,50,Light,Clear,Peak,Thu,1.929998357106763,1.093346923388778,9,Low,1.0,422.031553177615
7,CNG,7,50,Light,Clear,Peak,Tue,1.2896041374112004,1.5646493545359337,2,High,2.8,168.68626430893065
15,Petrol,57,50,Heavy,Clear,Off-peak,Tue,2.6077023126907797,1.6804319059614108,0,Medium,4.5,1014.44831777508
18,Diesel,54,50,Moderate,Snowy,Peak,Thu,2.6178551417831932,1.3789833036261832,0,Low,3.2,778.3113714627588
18,Petrol,58,50,Moderate,Rainy,Peak,Tue,1.6287889732139114,1.6978483159367252,2,High,4.5,683.0628439513242
41,CNG,14,50,Moderate,Snowy,Off-peak,Wed,1.8866268816218725,1.9460591378739438,1,Low,2.8,707.8627866720539
24,EV,10,50,Heavy,Rainy,Peak,Tue,1.8254554525399882,1.7962791270877665,12,High,1.0,308.2285875216566
2,CNG,38,50,Light,Rainy,Off-peak,Mon,1.6757082764363278,1.886239719202612,7,High,2.8,415.9596361594949
40,EV,35,50,Heavy,Rainy,Peak,Tue,1.989453494417449,1.8978611780589514,14,High,1.0,604.1130484173756
20,EV,56,50,Heavy,Rainy,Off-peak,Thu,2.0096840641502167,1.2991563403129112,13,High,1.0,475.18267050191633
34,Petrol,47,50,Light,Rainy,Off-peak,Mon,1.15576195219059,1.7071345679786933,0,High,4.5,585.9932307389109
43,Petrol,54,50,Moderate,Stormy,Off-peak,Sat,1.5187285932186851,1.7473393072152392,7,Low,4.5,932.7875600248334
26,CNG,50,50,Light,Rainy,Off-peak,Thu,1.1116200131466651,1.1215926079163399,13,Low,2.8,277.7836511133362
7,Diesel,56,50,Light,Stormy,Off-peak,Thu,2.4544278805436983,1.484447210584094,8,High,3.2,671.855613685279
38,Petrol,17,50,Light,Snowy,Peak,Wed,2.437133034859583,1.6560026077744996,12,Medium,4.5,1029.1541586113167
30,EV,43,50,Moderate,Snowy,Off-peak,Sat,1.5793895118646177,1.2904714165284306,7,High,1.0,338.33406542392925
42,CNG,57,50,Light,Stormy,Off-peak,Fri,2.161602896854438,1.638889970595761,9,Low,2.8,997.6044131512398
5,CNG,24,50,Heavy,Clear,Off-peak,Wed,1.8590002083037578,1.052213143490511,9,Low,2.8,219.07921872802692
11,Diesel,36,50,Light,Rainy,Peak,Sun,1.3082785317274956,1.5905273113524958,9,Low,3.2,327.1100500314035
1,CNG,14,50,Light,Stormy,Peak,Thu,2.342858763637617,1.1010769407410987,13,Medium,2.8,208.43715501241005
34,Petrol,30,50,Heavy,Snowy,Peak,Sun,2.547870960513401,1.6823311989335716,2,Medium,4.5,1127.313418432606
1,EV,23,50,Moderate,Snowy,Peak,Thu,1.6693172265464031,1.656541030566256,10,Medium,1.0,268.2333704441027
19,CNG,33,50,Heavy,Snowy,Peak,Sun,2.023497873578602,1.6231762495121291,13,Low,2.8,555.7363322348192
2,CNG,17,50,Moderate,Snowy,Peak,Thu,1.3634880808195986,1.2572019241052421,3,Low,2.8,153.5905135476063
21,EV,58,50,Moderate,Stormy,Off-peak,Thu,1.1203657008672985,1.6687712448784557,13,Low,1.0,349.6215702214683
20,CNG,38,50,Moderate,Clear,Peak,Thu,1.5266148527742405,1.4145435633508492,15,Low,2.8,393.02230489478427
23,CNG,24,50,Moderate,Snowy,Peak,Wed,2.6388977314608018,1.536175616641495,7,High,2.8,658.3388008206158
21,Diesel,48,50,Heavy,Clear,Off-peak,Fri,2.5403499933871423,1.6841189086051735,1,Medium,3.2,912.1232109177284
24,Petrol,44,50,Moderate,Rainy,Off-peak,Thu,1.471437891594701,1.3701826546628597,11,High,4.5,495.97011441328016
4,CNG,22,50,Heavy,Clear,Peak,Sat,1.1253713316125447,1.9947591690185629,1,Medium,2.8,236.157671096356
12,Petrol,38,50,Light,Snowy,Off-peak,Fri,2.6567589075938454,1.062458985029569,15,High,4.5,508.0855270374762
22,Diesel,52,50,Heavy,Stormy,Peak,Mon,2.242065119431871,1.7300240260421988,11,High,3.2,870.4086721131284
20,Petrol,12,50,Light,Rainy,Peak,Tue,1.1784190899470177,1.2403424174090318,6,High,4.5,239.709481970317
18,Diesel,20,50,Heavy,Stormy,Off-peak,Sat,2.4219217229016103,1.9818317843834503,13,Low,3.2,708.4565979809064
1,Petrol,44,50,Light,Stormy,Peak,Thu,2.0395969851061064,1.5306342594874156,9,High,4.5,444.8674754854677
30,Petrol,27,50,Heavy,Clear,Off-peak,Sat,1.2755892092032275,1.7849199689053132,15,Low,4.5,544.1610917388477
33,CNG,36,50,Heavy,Clear,Peak,Sun,1.0428637693655098,1.2028983232421053,3,Low,2.8,268.95602665331455
24,Petrol,17,50,Heavy,Clear,Peak,Sun,2.6803122660355325,1.880369515138014,7,High,4.5,967.6756754119116
14,CNG,30,50,Heavy,Snowy,Peak,Sun,1.5694343820826024,1.9644578427827688,14,Low,2.8,459.99668194777246
36,CNG,42,50,Light,Rainy,Off-peak,Sun,2.09499935602177,1.5389450724284113,0,High,2.8,757.0160821001055
5,Petrol,5,50,Moderate,Clear,Peak,Sat,1.2982610086107007,1.8510410743656656,10,Medium,4.5,198.25859230532882
11,CNG,6,50,Heavy,Snowy,Off-peak,Thu,2.3569532355400753,1.6697193839516673,4,Medium,2.8,365.20980681285454
24,Petrol,43,50,Light,Stormy,Peak,Sat,1.1084562008890542,1.2440495253128927,8,Low,4.5,336.46975617326314
31,EV,17,50,Heavy,Rainy,Peak,Thu,2.67268356337944,1.9183570503835932,12,High,1.0,589.6235560841287
13,CNG,31,50,Moderate,Stormy,Off-peak,Sat,2.1337602357477303,1.7792655002782924,5,Low,2.8,563.4044544424113
16,EV,8,50,Light,Clear,Off-peak,Sun,1.1994034386439052,1.891293242889108,8,High,1.0,186.01073675842468
24,EV,45,50,Light,Rainy,Off-peak,Tue,2.1117364457462515,1.3628415777002354,0,High,1.0,471.98580562289703
13,CNG,55,50,Light,Snowy,Off-peak,Fri,1.837903787265845,1.4536261997933773,1,Low,2.8,524.7071692214924
24,Diesel,24,50,Heavy,Rainy,Peak,Sat,1.54729130147847,1.2883957223349025,5,Low,3.2,348.46790675659514
26,Diesel,7,50,Heavy,Rainy,Off-peak,Wed,2.3470057301691947,1.3358131158743989,10,Low,3.2,461.49570470415836
2,EV,27,50,Moderate,Rainy,Off-peak,Thu,2.6201175513409485,1.2609699940613988,4,High,1.0,350.2122989943836
16,EV,6,50,Moderate,Clear,Off-peak,Tue,1.2341990119714432,1.7272554356259913,7,Low,1.0,166.27860226160843
38,Petrol,20,50,Heavy,Stormy,Off-peak,Mon,1.5480105650605338,1.3789132067917569,5,Low,4.5,557.1233474403516
46,EV,14,50,Heavy,Stormy,Off-peak,Tue,1.3192577973327446,1.7316405884154082,2,High,1.0,283.2755632071663
1,CNG,32,50,Light,Clear,Peak,Thu,1.9083024935219568,1.6744257036899532,2,High,2.8,373.2122950824352
49,Diesel,48,50,Heavy,Clear,Off-peak,Sun,1.0080153688503992,1.5551651813187273,11,Medium,3.2,474.6784862919253
11,Diesel,22,50,Light,Stormy,Peak,Sun,2.3891305868475254,1.671752792084079,5,Low,3.2,516.0294162146845
35,Diesel,6,50,Moderate,Clear,Off-peak,Fri,1.0844500091919866,1.553615563321097,7,Medium,3.2,293.1584036748416
43,CNG,18,50,Heavy,Clear,Peak,Fri,1.3735743400750133,1.719513179248085,8,High,2.8,487.4918628419855
29,Petrol,48,50,Moderate,Clear,Peak,Sun,2.699054978043155,1.326489046230303,3,Medium,4.5,989.9437877709158
37,CNG,24,50,Heavy,Clear,Off-peak,Mon,2.6356155545736795,1.7813172809827917,10,Low,2.8,946.4852947312505
17,CNG,60,50,Heavy,Stormy,Off-peak,Thu,2.235497777745861,1.2985319048928914,14,Low,2.8,631.6634648479065
39,Diesel,60,50,Light,Snowy,Off-peak,Mon,2.430976779759776,1.9790582544908162,2,Medium,3.2,1418.295966492939
42,CNG,60,50,Heavy,Snowy,Off-peak,Sat,2.1119048310107766,1.3862321677370317,15,Low,2.8,841.9750024757786
28,EV,44,50,Moderate,Stormy,Peak,Mon,1.784408322727741,1.0130003257886284,10,Low,1.0,300.0626312356815
29,CNG,27,50,Heavy,Rainy,Peak,Thu,1.4812922703897977,1.465465735307599,12,Low,2.8,402.0290238662123
43,Diesel,58,50,Moderate,Rainy,Off-peak,Sun,2.8171137776247113,1.9557833546085697,12,High,3.2,1672.7340615386042
3,Diesel,11,50,Heavy,Snowy,Peak,Fri,2.7971367357301036,1.6336810156283175,14,Low,3.2,372.88174135555266
10,CNG,49,50,Moderate,Stormy,Off-peak,Fri,2.7899024436665254,1.1022130131668209,15,High,2.8,541.2117530820278
42,EV,51,50,Moderate,Snowy,Off-peak,Fri,2.8246944034907546,1.1080047642936988,15,High,1.0,607.1763222078517
14,EV,18,50,Moderate,Rainy,Off-peak,Fri,2.5288555415145204,1.44894505812821,15,High,1.0,366.4172739597602
12,Diesel,41,50,Heavy,Snowy,Peak,Fri,2.7931896412879524,1.2255272980318672,7,Medium,3.2,583.3013782378895
47,EV,12,50,Light,Snowy,Peak,Mon,2.7420467824927153,1.604596027830771,10,Low,1.0,532.3851624129887
42,EV,54,50,Moderate,Snowy,Peak,Sun,1.5323820296339015,1.933975077006703,5,Medium,1.0,592.7177307529826
30,Petrol,9,50,Moderate,Rainy,Off-peak,Sat,2.6892868489942447,1.9659858948045401,0,High,4.5,1073.2813024778245
32,Petrol,27,50,Light,Rainy,Off-peak,Wed,2.122042911293444,1.921217082257296,14,High,4.5,1011.0724624340721
32,EV,45,50,Moderate,Stormy,Peak,Thu,2.0395529549015174,1.2961765008393984,8,Low,1.0,454.7027453260755
42,EV,14,50,Moderate,Clear,Peak,Sat,1.2464846554190319,1.9766400574310454,15,High,1.0,295.6621801049271
32,Petrol,53,50,Heavy,Rainy,Peak,Sat,2.702996993068701,1.3079870163605243,9,Low,4.5,1060.6454916586197
26,Petrol,31,50,Light,Clear,Peak,Wed,1.6352435656423019,1.6260229732336229,4,Medium,4.5,608.8980854458079
1,Petrol,39,50,Moderate,Snowy,Off-peak,Mon,1.4207713353302642,1.8905599543559697,12,High,4.5,355.9020742905737
42,Diesel,5,50,Heavy,Clear,Off-peak,Sun,2.6570083185286033,1.6587003956804214,0,High,3.2,856.7559376580036
2,Diesel,11,50,Heavy,Stormy,Off-peak,Thu,1.0527768700450504,1.9965684656475942,5,Medium,3.2,164.79218224745765
17,Petrol,51,50,Heavy,Snowy,Off-peak,Mon,1.397649155453321,1.3492702597684487,12,Medium,4.5,430.9067713214753
30,Petrol,55,50,Heavy,Stormy,Peak,Sat,1.9829802447269098,1.1194410210247399,7,High,4.5,654.8496817995492
39,Petrol,12,50,Light,Clear,Off-peak,Thu,2.7782395241268087,1.2203068690774193,2,Low,4.5,845.8810414209642
7,Diesel,15,50,Light,Snowy,Off-peak,Sat,1.8661959489451916,1.1841372549945666,10,High,3.2,226.28681198243223
27,Diesel,38,50,Heavy,Rainy,Peak,Tue,1.344875288282247,1.9035986251744303,1,Low,3.2,543.765824058614
9,EV,56,50,Light,Clear,Off-peak,Mon,1.9789000581191223,1.4658540086769407,6,High,1.0,496.0331376870058
22,CNG,32,50,Heavy,Clear,Peak,Mon,2.2577049956407373,1.5157639445163347,5,Low,2.8,600.9291589035097
34,EV,38,50,Moderate,Snowy,Off-peak,Tue,2.746068197339002,1.1729713004498232,12,Medium,1.0,515.369469529061
46,CNG,47,50,Moderate,Snowy,Peak,Sat,2.6133940729426612,1.2142756076950438,5,Low,2.8,865.6982484316437
49,CNG,24,50,Heavy,Stormy,Off-peak,Sun,2.5555507992581985,1.7996042954888618,14,Low,2.8,1081.6801420251231
1,CNG,32,50,Moderate,Rainy,Peak,Fri,1.9843556389604335,1.6828849547316664,5,Medium,2.8,390.04685475835566
9,EV,53,50,Heavy,Clear,Off-peak,Tue,2.8171379253754187,1.3292672090803515,13,Medium,1.0,617.880296163602
20,Diesel,46,50,Moderate,Rainy,Peak,Tue,2.757155090804224,1.7954811356086167,2,Low,3.2,1019.7865104181669
19,Diesel,41,50,Moderate,Rainy,Peak,Wed,2.5226246514140644,1.0537073836825603,5,Medium,3.2,512.4832650964555
36,Diesel,7,50,Light,Rainy,Peak,Wed,2.5869901044509085,1.070672679290726,10,Medium,3.2,496.351677056444
40,Diesel,13,50,Heavy,Snowy,Peak,Fri,2.811624649635256,1.0885114418270798,12,Low,3.2,624.3390626552102
45,EV,56,50,Light,Rainy,Off-peak,Wed,1.6859406610624366,1.7034768598085748,0,High,1.0,594.495906947958
4,Petrol,26,50,Heavy,Stormy,Peak,Fri,2.9084074246869207,1.5958668727082164,14,Low,4.5,556.9717273675768
9,CNG,29,50,Moderate,Rainy,Off-peak,Sat,1.2633596063537194,1.8617686277179684,7,Medium,2.8,313.29749298064553
41,Diesel,6,50,Heavy,Snowy,Off-peak,Tue,2.7568181899600313,1.9686164452153128,7,Low,3.2,1048.5191251932827
22,Diesel,27,50,Heavy,Snowy,Peak,Sat,1.4544092591283668,1.341014800696768,3,High,3.2,340.1470293776162
18,EV,55,50,Heavy,Rainy,Off-peak,Wed,2.1129588414332217,1.628764896244295,1,Low,1.0,612.5893474881096
12,CNG,21,50,Heavy,Stormy,Off-peak,Sat,2.1493406372612345,1.8704323872704216,11,Medium,2.8,504.9366602047585
42,Diesel,29,50,Moderate,Clear,Peak,Fri,2.872633158408207,1.2332059698117455,3,Medium,3.2,858.7137224708285
43,Petrol,16,50,Moderate,Clear,Off-peak,Sat,1.5448070283323767,1.095605906967759,11,Low,4.5,466.28366882840527
39,Diesel,31,50,Light,Stormy,Off-peak,Fri,1.8426855587327535,1.982825094550401,15,Medium,3.2,865.2016459979163
9,CNG,24,50,Heavy,Snowy,Peak,Sun,1.2882325609982628,1.8994813603557854,6,Medium,2.8,301.46716445009446
6,Petrol,13,50,Light,Rainy,Off-peak,Wed,2.0895741857073116,1.6100225870772824,13,Low,4.5,346.51894854532634
19,EV,27,50,Moderate,Clear,Off-peak,Thu,1.7819735754046304,1.0102944527700148,10,Low,1.0,221.4391162403279
48,Petrol,40,50,Moderate,Clear,Off-peak,Wed,1.8894079047616024,1.226201888904782,5,Medium,4.5,801.611257438685
47,CNG,32,50,Heavy,Rainy,Peak,Sun,1.1397648425572138,1.695666208057561,4,High,2.8,474.66147495799066
7,CNG,54,50,Heavy,Clear,Peak,Sun,2.6668490795993574,1.3600024318784696,5,High,2.8,644.141211106538
16,Petrol,52,50,Light,Clear,Peak,Fri,1.7065206667956,1.5688757649786327,9,Medium,4.5,605.0740751449994
5,Diesel,33,50,Moderate,Snowy,Off-peak,Thu,2.273075966259218,1.0556097008115346,14,Medium,3.2,316.73149736775133
16,CNG,57,50,Light,Clear,Peak,Wed,2.2648464242385247,1.5486541598359578,0,Medium,2.8,732.3584490166392
1,Petrol,60,50,Moderate,Clear,Peak,Tue,2.272528128131291,1.1435793745966136,1,High,4.5,453.4934435685183
37,CNG,46,50,Moderate,Snowy,Peak,Sat,1.4680988824862435,1.1054933942617529,11,Medium,2.8,398.60232026436984
39,Diesel,58,50,Light,Clear,Off-peak,Mon,1.2095732265011638,1.489265852286019,14,Low,3.2,523.8401704812597
19,Diesel,36,50,Moderate,Snowy,Off-peak,Wed,1.1409462099047123,1.513164397288251,9,Low,3.2,315.5930828441167
37,Petrol,16,50,Moderate,Rainy,Peak,Sun,2.1382825555933804,1.9008264456291477,12,Low,4.5,1010.0292514299949
17,EV,34,50,Light,Clear,Peak,Sun,1.1892650521933563,1.9885910663383088,10,High,1.0,319.2698508705096
26,EV,15,50,Moderate,Clear,Off-peak,Wed,1.7961768808059673,1.1086630708425331,8,Low,1.0,211.08362750377486
22,Diesel,41,50,Light,Stormy,Peak,Mon,2.7524338060978293,1.3157372912942733,0,High,3.2,732.9875116215937
8,EV,24,50,Heavy,Stormy,Peak,Thu,1.1544321512220683,1.7358468707639592,6,Medium,1.0,212.41524834406212
33,Diesel,15,50,Moderate,Stormy,Off-peak,Mon,2.301464755711321,1.6575547668530373,13,High,3.2,708.027599492053
2,EV,52,50,Light,Snowy,Off-peak,Sun,1.8570513283433956,1.0808820429489372,7,Medium,1.0,313.13153564797216
30,Diesel,51,50,Moderate,Clear,Off-peak,Thu,2.7195951650980734,1.0587818780334421,2,High,3.2,714.1056029455154
47,CNG,42,50,Moderate,Clear,Off-peak,Fri,2.485927760582217,1.4147577142495047,1,Medium,2.8,934.1113425187426
20,Petrol,49,50,Light,Stormy,Peak,Sun,1.2370310326549288,1.496784327586357,4,Low,4.5,440.67334165497573
18,Petrol,20,50,Heavy,Snowy,Peak,Sun,1.5847458046631904,1.5722884217985131,13,Medium,4.5,426.0768491083351
43,EV,39,50,Light,Stormy,Off-peak,Thu,2.2739576958262315,1.638569150730985,4,Medium,1.0,637.1523151066381
10,Petrol,54,50,Moderate,Clear,Peak,Tue,1.3432875051135895,1.4818938291629955,7,Low,4.5,404.09372131777553
24,EV,5,50,Heavy,Snowy,Off-peak,Mon,2.6033870795765477,1.7180352871682443,2,High,1.0,375.70771298511283
4,Diesel,29,50,Heavy,Stormy,Off-peak,Tue,1.486829136847493,1.1171465686240292,13,High,3.2,200.64953305781597
37,CNG,53,50,Moderate,Clear,Off-peak,Tue,2.6607678935217187,1.7418627990647688,6,Low,2.8,1203.166201730298
4,Petrol,31,50,Light,Stormy,Off-peak,Mon,1.535228260240602,1.6192577555492211,7,Medium,4.5,323.1709347012813
13,CNG,56,50,Light,Rainy,Off-peak,Thu,1.434852010412553,1.0092716860918634,10,Medium,2.8,287.3140527557293
25,Petrol,36,50,Moderate,Snowy,Off-peak,Tue,2.883238228435493,1.4715997675107115,7,Medium,4.5,994.9770997079399
13,Diesel,10,50,Light,Rainy,Peak,Tue,2.2729316304273035,1.3515556749431001,14,High,3.2,342.8344906549651
18,Petrol,45,50,Light,Rainy,Off-peak,Sat,2.079597658469412,1.253506052562571,1,High,4.5,576.1002036447852
